customer_id,tenure_months,monthly_charge,support_tickets_90d,contract_type,autopay,premium_plan,churned
C102070,66,102.77,2,Two year,0,1,0
C102071,34,67.53,1,One year,0,1,1
C102072,34,130.08,2,Month-to-month,1,1,0
C102073,56,48.8,1,One year,0,0,0
C102074,62,39.1,1,One year,0,0,0
C102075,35,58.28,1,One year,1,1,0
C102076,33,66.08,3,Two year,1,0,0
C102077,66,67.82,2,Month-to-month,1,1,1
C102078,56,97.56,1,One year,0,1,0
C102079,42,66.83,3,Two year,1,1,0
C102080,30,91.98,2,Month-to-month,0,1,0
C102081,54,39.57,4,Month-to-month,1,1,1
C102082,20,89.27,2,Month-to-month,0,0,0
C102083,55,59.86,1,Month-to-month,0,1,1
C102084,4,85.53,1,Month-to-month,0,1,0
C102085,66,68.37,4,Month-to-month,0,1,0
C102086,3,68.33,4,Two year,0,1,0
C102087,60,81.15,1,One year,1,1,0
C102088,69,94.64,4,One year,1,1,0
C102089,41,127.93,1,Month-to-month,1,1,0
C102090,17,91.07,2,Month-to-month,0,0,0
C102091,47,97.95,2,One year,1,0,0
C102092,44,97.64,1,One year,0,1,0
C102093,32,49.91,3,One year,1,0,0
C102094,9,83.93,1,One year,0,0,0
C102095,55,63.0,1,Month-to-month,1,1,0
C102096,20,136.35,3,Month-to-month,1,0,0
C102097,72,94.7,3,Two year,1,1,0
C102098,54,45.99,4,Month-to-month,1,0,0
C102099,64,61.73,3,Two year,1,0,0
C102100,59,54.78,3,One year,0,1,0
C102101,61,85.95,3,Month-to-month,0,1,0
C102102,37,75.71,2,Month-to-month,1,0,1
C102103,72,78.8,1,Two year,0,0,0
C102104,11,64.49,2,Month-to-month,0,0,1
C102105,3,70.54,5,Month-to-month,0,1,0
C102106,20,103.91,2,Month-to-month,1,1,1
C102107,51,92.51,4,One year,1,1,0
C102108,61,55.35,3,One year,1,0,0
C102109,31,80.23,3,Month-to-month,0,0,0
C102110,69,41.94,4,One year,1,0,0
C102111,23,91.17,2,One year,1,0,0
C102112,67,74.99,4,Two year,1,1,0
C102113,20,62.91,3,One year,1,1,0
C102114,9,37.15,3,Month-to-month,0,0,1
C102115,44,72.81,3,One year,1,0,1
C102116,58,93.2,1,Month-to-month,1,1,0
C102117,39,67.81,2,Two year,1,0,0
C102118,56,101.15,1,One year,1,0,0
C102119,33,45.12,1,One year,1,0,0
C102120,71,66.57,5,One year,1,0,0
C102121,46,75.09,2,Month-to-month,1,0,0
C102122,24,97.69,1,Month-to-month,1,0,0
C102123,60,117.42,2,Month-to-month,0,1,1
C102124,62,105.24,4,Month-to-month,1,0,0
C102125,3,102.9,2,One year,0,0,0
C102126,25,109.94,0,Month-to-month,0,1,0
C102127,34,32.73,3,One year,1,1,0
C102128,4,21.63,3,Month-to-month,0,1,0
C102129,69,63.07,3,Month-to-month,1,0,0
C102130,10,92.5,3,Month-to-month,1,1,0
C102131,38,100.23,4,Month-to-month,1,0,0
C102132,72,87.47,5,Month-to-month,1,0,0
C102133,70,74.8,3,One year,1,1,0
C102134,69,88.28,1,One year,0,1,0
C102135,5,67.45,1,Month-to-month,1,0,0
C102136,31,110.02,2,Two year,0,0,0
C102137,53,98.45,2,Month-to-month,1,1,0
C102138,67,120.25,5,Month-to-month,0,0,1
C102139,8,123.41,2,Two year,0,1,0
C102140,44,86.53,2,Month-to-month,0,0,1
C102141,13,110.54,1,Two year,1,0,0
C102142,1,72.7,3,Month-to-month,1,1,0
C102143,3,86.15,1,Two year,1,1,0
C102144,50,102.87,1,Month-to-month,0,0,1
C102145,31,125.33,2,One year,0,1,0
C102146,64,98.22,3,One year,1,1,0
C102147,45,78.89,4,One year,1,0,0
C102148,9,78.53,3,Month-to-month,1,0,0
C102149,58,117.01,2,Month-to-month,1,1,0
C102150,33,76.12,2,One year,1,1,0
C102151,31,85.8,1,One year,1,1,0
C102152,54,69.73,3,Month-to-month,1,1,0
C102153,22,85.14,0,Month-to-month,1,1,0
C102154,42,62.48,2,Month-to-month,1,1,0
C102155,69,92.34,3,Two year,1,0,1
C102156,18,60.85,2,One year,1,0,0
C102157,72,78.05,6,One year,0,1,0
C102158,24,83.15,0,One year,1,0,0
C102159,47,76.41,0,Month-to-month,1,0,0
C102160,63,70.77,0,One year,1,0,0
C102161,3,72.71,2,Two year,0,0,0
C102162,48,80.16,2,One year,1,0,0
C102163,42,55.28,1,One year,1,0,0
C102164,69,57.27,4,Month-to-month,1,0,1
C102165,31,101.36,1,Month-to-month,0,1,0
C102166,52,86.32,1,One year,0,0,0
C102167,26,75.1,3,Month-to-month,0,0,0
C102168,60,93.42,2,One year,1,0,0
C102169,2,85.88,1,Two year,0,1,0
C102170,2,94.45,3,One year,0,1,0
C102171,41,76.03,0,One year,0,1,0
C102172,41,82.45,0,Month-to-month,1,1,0
C102173,57,77.17,1,Month-to-month,1,0,1
C102174,13,80.0,2,One year,1,0,0
C102175,66,81.82,4,Month-to-month,0,1,1
C102176,26,73.14,2,One year,1,1,0
C102177,50,56.05,2,Month-to-month,1,0,0
C102178,37,76.8,0,Month-to-month,1,1,0
C102179,13,94.11,4,One year,1,0,0
C102180,38,90.81,3,One year,1,0,0
C102181,5,86.6,1,Month-to-month,1,0,1
C102182,42,93.11,2,One year,1,1,0
C102183,55,40.99,0,Month-to-month,0,1,0
C102184,72,93.62,2,One year,1,0,0
C102185,7,79.51,2,One year,0,0,0
C102186,7,56.99,5,Month-to-month,1,1,0
C102187,27,52.44,3,One year,0,0,0
C102188,54,45.38,4,Month-to-month,1,0,1
C102189,23,129.21,1,One year,1,1,0
C102190,70,118.2,4,One year,0,0,0
C102191,68,82.91,1,Month-to-month,1,0,0
C102192,56,100.83,1,Month-to-month,1,0,0
C102193,39,74.57,2,One year,0,0,0
C102194,9,53.03,2,Month-to-month,1,0,0
C102195,60,67.28,2,Month-to-month,0,0,0
C102196,2,56.91,1,Month-to-month,1,1,0
C102197,44,67.89,1,One year,1,0,0
C102198,1,65.75,1,Month-to-month,0,1,0
C102199,54,73.26,2,Two year,1,0,0
C102200,4,94.22,2,Month-to-month,1,1,0
C102201,38,45.09,2,One year,0,1,0
C102202,37,20.0,3,Two year,0,0,0
C102203,39,100.42,1,One year,1,1,0
C102204,28,63.15,2,Month-to-month,1,1,0
C102205,13,78.13,1,One year,1,0,0
C102206,65,31.28,2,Month-to-month,1,0,1
C102207,28,63.41,0,One year,0,0,0
C102208,18,111.14,4,One year,0,0,1
C102209,66,76.39,0,Two year,0,0,0
C102210,57,62.05,1,One year,1,0,0
C102211,6,90.87,1,Month-to-month,0,1,0
C102212,22,115.24,4,Month-to-month,0,0,1
C102213,18,58.28,2,One year,1,1,0
C102214,48,101.56,4,Month-to-month,0,1,0
C102215,24,38.7,3,Month-to-month,0,1,0
C102216,69,127.88,4,Two year,1,1,0
C102217,51,77.49,1,Month-to-month,0,1,0
C102218,20,69.58,2,One year,1,0,0
C102219,67,70.08,2,One year,1,1,0
C102220,4,77.41,0,Month-to-month,0,1,0
C102221,15,90.92,4,One year,1,0,1
C102222,62,74.01,1,Month-to-month,1,0,0
C102223,45,121.35,2,One year,1,0,0
C102224,60,107.51,1,Two year,1,0,0
C102225,17,65.9,1,Month-to-month,0,1,0
C102226,70,56.78,1,Month-to-month,0,0,1
C102227,42,80.92,1,Month-to-month,1,0,0
C102228,41,86.66,4,Month-to-month,1,1,0
C102229,37,67.33,1,Month-to-month,0,0,0
C102230,44,74.94,2,Month-to-month,1,1,0
C102231,34,92.66,0,Month-to-month,0,1,1
C102232,11,106.99,1,Month-to-month,0,0,0
C102233,9,57.18,2,Month-to-month,1,0,0
C102234,22,24.24,4,Month-to-month,1,0,1
C102235,30,67.58,2,One year,0,0,0
C102236,14,30.49,1,One year,1,1,0
C102237,67,51.37,0,One year,0,1,1
C102238,61,20.0,4,Month-to-month,1,1,0
C102239,61,114.86,1,Two year,1,1,0
C102240,28,27.96,4,Two year,1,0,0
C102241,39,132.31,2,One year,1,1,0
C102242,26,29.94,0,Two year,1,0,0
C102243,19,101.52,0,One year,1,0,0
C102244,13,66.46,1,Month-to-month,1,1,0
C102245,64,99.79,2,One year,0,0,0
C102246,71,97.58,0,Month-to-month,1,0,0
C102247,70,48.75,1,One year,0,0,0
C102248,52,121.11,1,Month-to-month,0,0,0
C102249,13,40.77,2,Month-to-month,0,1,1
C102250,67,68.81,1,One year,1,1,0
C102251,18,125.65,1,Month-to-month,1,1,0
C102252,50,87.03,4,One year,0,0,0
C102253,33,71.85,1,Month-to-month,1,0,0
C102254,16,77.35,2,One year,1,1,0
C102255,49,83.43,1,One year,0,1,0
C102256,56,105.41,1,One year,1,0,1
C102257,29,92.5,1,Month-to-month,0,0,1
C102258,53,67.31,1,One year,1,0,0
C102259,16,92.86,4,Month-to-month,1,0,1
C102260,55,23.5,2,Two year,0,1,0
C102261,23,91.44,8,Month-to-month,1,1,1
C102262,8,64.72,1,One year,0,0,0
C102263,62,69.89,1,Two year,1,0,0
C102264,15,90.36,1,Month-to-month,0,1,0
C102265,52,99.14,1,One year,0,1,0
C102266,41,47.26,2,Two year,1,1,0
C102267,43,79.97,0,Month-to-month,1,1,0
C102268,17,41.17,1,One year,0,0,0
C102269,4,86.91,1,Two year,1,1,0
C102270,42,39.56,2,One year,1,0,0
C102271,22,49.7,3,One year,1,0,1
C102272,16,98.92,2,One year,1,1,0
C102273,67,71.77,1,Month-to-month,0,1,0
C102274,26,79.64,2,Month-to-month,1,1,0
C102275,66,57.01,0,Month-to-month,1,1,0
C102276,69,95.3,1,Month-to-month,1,1,0
C102277,27,41.96,3,One year,0,1,0
C102278,59,71.32,1,Month-to-month,1,0,0
C102279,6,69.7,3,Month-to-month,1,1,1
C102280,49,83.47,2,Two year,1,0,0
C102281,48,76.89,1,Two year,1,0,0
C102282,46,77.23,2,Month-to-month,0,1,0
C102283,44,48.19,1,Month-to-month,0,1,0
C102284,50,32.21,0,Two year,1,0,0
C102285,20,74.94,2,One year,0,0,0
C102286,26,75.55,1,Month-to-month,1,0,0
C102287,58,53.86,0,Month-to-month,1,1,0
C102288,32,22.85,3,One year,0,0,1
C102289,51,117.12,2,Month-to-month,1,0,0
C102290,38,85.11,3,Month-to-month,0,1,0
C102291,64,94.86,4,Month-to-month,0,1,1
C102292,21,75.57,1,Month-to-month,1,1,0
C102293,49,27.51,2,Month-to-month,1,0,0
C102294,43,44.34,2,One year,0,0,0
C102295,2,86.61,2,Two year,0,0,1
C102296,46,106.79,2,Two year,1,0,1
C102297,62,69.21,3,One year,1,0,0
C102298,63,97.13,1,Two year,0,1,0
C102299,69,20.0,2,Month-to-month,1,0,0
C102300,56,35.31,1,Two year,1,1,0
C102301,7,81.33,0,Month-to-month,1,1,0
C102302,50,86.33,2,Month-to-month,1,1,1
C102303,30,61.77,2,Month-to-month,1,0,0
C102304,33,113.24,1,Month-to-month,1,0,0
C102305,22,37.57,1,Month-to-month,1,0,0
C102306,43,77.84,8,Month-to-month,1,0,0
C102307,42,72.04,2,Month-to-month,0,0,1
C102308,63,64.6,1,Two year,1,1,0
C102309,15,92.57,2,Month-to-month,1,0,0
C102310,18,71.12,1,One year,0,0,0
C102311,29,20.0,2,One year,1,0,1
C102312,49,76.71,0,Month-to-month,0,0,0
C102313,71,93.36,2,Two year,1,0,0
C102314,10,39.06,3,Month-to-month,1,0,0
C102315,11,97.2,3,Two year,1,1,0
C102316,69,74.36,0,One year,0,1,0
C102317,72,39.88,2,One year,1,1,0
C102318,66,82.35,1,Month-to-month,0,0,1
C102319,9,42.42,4,Two year,1,0,0
C102320,34,82.41,1,One year,1,0,0
C102321,59,97.75,1,Two year,1,1,0
C102322,10,146.11,1,One year,1,1,0
C102323,40,89.05,3,Two year,0,0,0
C102324,20,51.81,4,Month-to-month,1,0,0
C102325,24,23.41,4,Month-to-month,1,0,0
C102326,10,91.86,2,Month-to-month,1,0,1
C102327,52,61.73,1,Month-to-month,0,0,0
C102328,69,20.0,1,Two year,1,1,0
C102329,39,60.29,0,One year,0,0,0
C102330,18,44.64,1,Two year,0,1,0
C102331,53,130.92,2,Month-to-month,1,0,0
C102332,45,48.8,1,Month-to-month,1,0,1
C102333,46,68.81,1,Two year,1,0,0
C102334,59,75.12,3,Two year,0,0,0
C102335,23,81.79,2,Month-to-month,0,1,1
C102336,14,106.2,0,Month-to-month,0,0,0
C102337,9,86.55,4,Month-to-month,1,0,1
C102338,70,62.49,3,Month-to-month,1,0,0
C102339,5,59.22,1,Month-to-month,0,1,0
C102340,8,56.94,2,Month-to-month,1,0,0
C102341,44,133.51,1,Two year,1,1,0
C102342,55,75.72,2,Month-to-month,1,1,0
C102343,49,83.74,1,One year,1,0,0
C102344,63,77.33,0,One year,1,0,0
C102345,1,27.2,2,Month-to-month,1,1,0
C102346,71,120.19,4,Month-to-month,1,0,1
C102347,24,49.59,4,Month-to-month,1,1,0
C102348,54,73.85,0,Two year,0,0,0
C102349,14,84.14,3,Month-to-month,1,0,0
C102350,27,42.01,1,One year,1,1,0
C102351,11,69.29,4,Month-to-month,1,0,0
C102352,56,84.69,2,Month-to-month,1,0,0
C102353,2,128.38,1,Month-to-month,1,0,0
C102354,19,39.25,1,One year,0,0,0
C102355,26,97.63,1,Month-to-month,0,1,0
C102356,50,106.65,1,One year,1,0,0
C102357,41,47.38,1,Month-to-month,1,0,0
C102358,65,85.73,1,Month-to-month,0,0,0
C102359,30,108.25,6,Two year,1,1,1
C102360,59,114.0,2,Two year,0,1,0
C102361,6,47.97,0,Two year,0,1,0
C102362,48,81.88,1,Month-to-month,0,0,1
C102363,37,131.53,1,Two year,0,0,0
C102364,56,52.37,2,Month-to-month,0,1,0
C102365,48,106.23,2,One year,1,0,0
C102366,66,113.18,1,Two year,0,1,0
C102367,32,125.97,0,One year,0,0,0
C102368,38,46.4,1,Two year,0,0,0
C102369,1,70.39,2,One year,1,0,1
C102370,15,99.14,2,Month-to-month,0,0,0
C102371,44,92.39,1,Two year,0,0,0
C102372,21,25.71,2,One year,1,1,0
C102373,57,122.89,1,Two year,1,1,0
C102374,5,58.81,4,Month-to-month,0,1,0
C102375,28,49.92,0,Month-to-month,1,1,0
C102376,16,112.19,2,Month-to-month,1,0,0
C102377,35,67.81,1,Month-to-month,1,0,1
C102378,68,125.94,2,One year,1,0,0
C102379,69,73.34,0,Two year,0,0,0
C102380,20,78.02,2,One year,1,1,0
C102381,68,70.2,0,Two year,1,0,0
C102382,4,45.12,2,Month-to-month,1,1,0
C102383,15,96.61,2,Month-to-month,0,0,0
C102384,5,102.62,3,Month-to-month,0,0,1
C102385,35,97.52,2,One year,1,0,0
C102386,33,94.24,1,Two year,1,0,0
C102387,52,110.23,0,One year,1,0,0
C102388,31,65.65,1,Two year,0,1,0
C102389,21,107.88,2,One year,0,0,1
C102390,1,97.5,3,Month-to-month,1,1,0
C102391,35,75.14,0,One year,0,0,0
C102392,5,63.06,2,Month-to-month,1,1,0
C102393,27,70.7,1,Two year,1,1,0
C102394,18,45.64,2,One year,0,0,0
C102395,17,96.64,1,Month-to-month,0,1,0
C102396,46,85.35,1,Month-to-month,1,0,0
C102397,39,77.69,2,Month-to-month,1,1,0
C102398,2,85.92,4,Month-to-month,0,0,1
C102399,13,118.72,1,Two year,0,1,0
C102400,14,82.53,2,Month-to-month,0,0,0
C102401,62,105.66,1,Month-to-month,1,0,0
C102402,23,102.86,1,Month-to-month,1,0,1
C102403,53,62.33,1,Month-to-month,1,0,0
C102404,3,107.37,0,Month-to-month,1,1,1
C102405,15,87.6,1,Two year,1,1,0
C102406,24,89.56,3,One year,1,0,0
C102407,22,72.63,3,Month-to-month,1,0,0
C102408,9,37.06,2,Two year,0,0,0
C102409,67,21.45,0,Two year,1,0,0
C102410,54,43.53,1,Month-to-month,0,0,0
C102411,57,88.0,2,Month-to-month,1,1,0
C102412,1,61.5,1,Month-to-month,0,0,0
C102413,48,52.27,1,Month-to-month,0,1,1
C102414,58,79.4,4,Month-to-month,0,0,0
C102415,53,60.68,1,Month-to-month,1,0,0
C102416,43,105.2,3,Month-to-month,1,1,1
C102417,51,108.68,1,Month-to-month,1,1,0
C102418,19,106.31,0,Month-to-month,1,0,0
C102419,6,93.09,2,Two year,0,0,0
C102420,13,52.47,1,One year,0,0,0
C102421,8,82.56,0,Month-to-month,1,1,0
C102422,63,81.21,1,Two year,0,0,0
C102423,28,90.03,0,Month-to-month,0,1,0
C102424,45,75.82,3,Two year,1,1,0
C102425,57,88.65,2,Two year,0,0,0
C102426,18,76.16,1,Two year,1,0,0
C102427,15,108.57,3,Month-to-month,0,1,0
C102428,39,49.34,2,Month-to-month,1,0,0
C102429,45,80.92,6,Month-to-month,1,0,0
C102430,32,81.52,1,Month-to-month,0,0,0
C102431,39,57.36,1,Two year,1,1,0
C102432,48,59.99,3,Month-to-month,1,1,0
C102433,72,58.56,2,One year,1,0,0
C102434,60,95.57,3,Month-to-month,0,0,1
C102435,46,52.59,3,Month-to-month,0,0,0
C102436,18,49.44,1,Two year,0,0,0
C102437,21,47.29,1,One year,0,0,0
C102438,3,77.98,4,One year,1,0,1
C102439,39,44.55,1,Month-to-month,1,0,0
C102440,21,66.08,2,Month-to-month,1,1,0
C102441,61,88.1,3,One year,1,0,0
C102442,61,98.31,3,Month-to-month,0,1,0
C102443,18,128.06,1,Two year,1,0,0
C102444,49,70.57,2,Month-to-month,0,0,0
C102445,26,95.81,2,Two year,0,0,0
C102446,57,85.75,1,Month-to-month,1,0,0
C102447,56,67.27,3,One year,1,0,0
C102448,9,59.35,3,One year,1,1,0
C102449,40,85.7,2,Month-to-month,0,0,0
C102450,6,93.53,1,One year,1,1,0
C102451,18,70.37,0,One year,0,1,0
C102452,25,74.47,3,One year,1,0,0
C102453,41,114.85,4,One year,0,0,0
C102454,12,121.75,1,Month-to-month,1,1,0
C102455,20,68.32,2,One year,1,0,0
C102456,18,85.75,0,Month-to-month,0,0,0
C102457,1,99.99,2,Month-to-month,0,1,1
C102458,11,76.8,1,Two year,1,1,1
C102459,17,63.65,3,Month-to-month,1,0,0
C102460,59,84.33,3,Month-to-month,1,1,0
C102461,28,98.41,1,One year,0,0,0
C102462,27,86.8,3,One year,1,0,1
C102463,44,79.44,4,One year,1,0,0
C102464,20,45.08,1,Month-to-month,1,1,1
C102465,9,85.52,2,One year,1,0,0
C102466,37,66.11,2,One year,1,1,0
C102467,32,87.63,3,Month-to-month,1,0,0
C102468,45,61.56,4,Month-to-month,1,0,1
C102469,36,67.08,2,One year,1,0,0
C102470,57,125.73,0,Month-to-month,1,1,0
C102471,63,84.96,3,Two year,0,1,1
C102472,35,20.0,1,One year,1,0,0
C102473,28,111.96,0,Month-to-month,1,0,0
C102474,12,42.54,3,Month-to-month,0,0,0
C102475,6,56.4,2,One year,1,1,0
C102476,68,75.85,2,Month-to-month,1,0,0
C102477,66,105.82,3,Month-to-month,0,0,0
C102478,30,85.14,0,Month-to-month,1,0,0
C102479,33,34.93,3,Month-to-month,1,0,1
C102480,71,90.2,2,Month-to-month,1,1,0
C102481,17,66.2,1,Month-to-month,1,1,0
C102482,57,71.41,0,Month-to-month,1,0,0
C102483,8,64.04,1,Month-to-month,0,1,0
C102484,67,53.04,3,One year,0,0,0
C102485,11,53.31,1,Month-to-month,0,0,0
C102486,61,97.79,2,One year,1,0,0
C102487,67,56.88,0,One year,0,1,0
C102488,48,45.27,0,Month-to-month,1,0,1
C102489,61,59.16,2,Two year,0,0,0
C102490,23,74.94,1,One year,1,0,0
C102491,27,90.56,1,Month-to-month,0,1,1
C102492,39,86.21,1,One year,1,1,0
C102493,61,73.32,2,Month-to-month,1,0,0
C102494,41,55.74,3,Month-to-month,1,1,0
C102495,50,50.5,2,One year,0,1,0
C102496,8,102.19,2,Two year,1,1,1
C102497,8,92.25,4,Month-to-month,0,0,0
C102498,4,91.7,0,Month-to-month,0,0,1
C102499,13,84.52,1,One year,1,1,0
C102500,63,87.49,3,One year,0,0,0
C102501,47,80.13,3,Month-to-month,1,1,0
C102502,44,58.23,2,Two year,1,0,0
C102503,34,124.15,0,Month-to-month,1,1,0
C102504,14,40.29,0,Two year,0,0,0
C102505,56,43.31,1,One year,1,0,0
C102506,30,90.59,1,Month-to-month,0,1,0
C102507,68,86.46,0,Two year,1,1,0
C102508,61,130.07,4,Month-to-month,1,1,0
C102509,36,85.64,5,One year,1,0,0
C102510,22,80.78,0,One year,1,0,0
C102511,8,104.39,2,Month-to-month,1,0,0
C102512,72,142.07,2,One year,1,0,0
C102513,54,93.61,2,One year,1,1,0
C102514,40,44.02,3,One year,1,0,0
C102515,52,133.34,2,Month-to-month,1,0,0
C102516,4,81.07,3,One year,0,0,0
C102517,47,82.92,5,Two year,0,0,0
C102518,30,21.21,0,Two year,0,0,0
C102519,11,58.69,2,Month-to-month,1,0,1
C102520,40,53.46,0,Two year,0,1,0
C102521,64,65.7,2,One year,0,1,0
C102522,38,99.94,0,Two year,1,0,0
C102523,65,30.15,3,One year,1,0,0
C102524,7,22.23,1,Month-to-month,1,1,0
C102525,7,117.34,2,One year,0,1,0
C102526,32,90.65,0,One year,0,0,0
C102527,60,74.43,5,One year,0,0,1
C102528,33,93.8,3,One year,1,1,0
C102529,66,70.32,1,Month-to-month,0,0,0
C102530,66,50.27,0,Month-to-month,1,1,0
C102531,67,44.14,0,One year,0,1,0
C102532,60,79.01,2,Two year,0,1,1
C102533,19,79.52,2,Month-to-month,0,1,0
C102534,9,55.7,1,One year,0,1,0
C102535,62,98.47,1,Month-to-month,1,1,0
C102536,72,97.73,4,One year,1,1,0
C102537,32,36.79,1,Month-to-month,1,0,0
C102538,1,107.27,4,One year,1,1,0
C102539,14,73.02,0,Two year,0,1,0
C102540,19,63.41,1,Month-to-month,0,0,1
C102541,20,92.98,0,Two year,1,1,0
C102542,33,66.88,0,Month-to-month,1,1,0
C102543,55,27.13,0,Month-to-month,1,1,0
C102544,52,63.03,3,Month-to-month,0,1,0
C102545,49,56.46,1,Month-to-month,0,0,0
C102546,51,69.19,0,Month-to-month,1,0,0
C102547,45,88.28,1,One year,0,1,0
C102548,12,54.6,3,One year,1,0,0
C102549,51,110.78,1,Two year,1,0,0
C102550,27,79.82,4,Month-to-month,1,0,1
C102551,60,91.24,1,Two year,1,0,0
C102552,9,63.31,3,Month-to-month,1,0,0
C102553,15,112.74,1,Two year,1,1,0
C102554,37,99.68,5,Two year,1,0,1
C102555,22,43.03,3,Two year,0,1,0
C102556,58,70.5,1,Month-to-month,0,0,0
C102557,34,139.32,0,One year,1,1,0
C102558,4,122.2,1,Month-to-month,0,0,0
C102559,38,82.11,1,Month-to-month,1,0,0
C102560,59,108.14,0,Month-to-month,1,0,0
C102561,55,67.78,1,Month-to-month,0,1,0
C102562,67,104.49,3,Month-to-month,1,0,1
C102563,57,46.68,1,Month-to-month,1,0,0
C102564,54,38.37,0,Two year,1,0,0
C102565,27,134.4,2,One year,0,0,0
C102566,24,92.97,1,Month-to-month,1,0,0
C102567,45,59.41,0,Month-to-month,1,0,1
C102568,66,96.52,3,One year,1,1,0
C102569,27,89.76,2,Month-to-month,0,1,1
C102570,46,33.94,3,One year,1,0,0
C102571,27,86.1,1,Month-to-month,1,1,1
C102572,45,97.65,1,Two year,1,1,0
C102573,11,123.63,4,One year,0,1,0
C102574,39,66.85,1,One year,1,1,0
C102575,49,27.65,0,Two year,1,1,0
C102576,7,55.23,1,Month-to-month,1,1,0
C102577,5,57.17,3,Two year,0,1,0
C102578,43,65.2,3,Month-to-month,0,0,0
C102579,25,79.0,4,Month-to-month,0,0,1
C102580,63,83.95,5,Month-to-month,0,1,0
C102581,72,128.98,5,Two year,0,0,0
C102582,24,25.22,1,Month-to-month,1,0,1
C102583,57,20.0,1,Month-to-month,0,1,0
C102584,8,66.46,2,One year,1,0,1
C102585,23,43.48,1,One year,1,0,0
C102586,43,65.06,1,One year,1,0,0
C102587,20,29.16,2,Month-to-month,1,1,0
C102588,34,118.41,0,One year,0,1,0
C102589,61,123.08,3,Two year,0,0,1
C102590,13,76.73,3,Month-to-month,1,0,0
C102591,36,126.33,1,Month-to-month,0,1,1
C102592,48,144.15,2,One year,1,0,0
C102593,15,74.1,2,Month-to-month,1,1,1
C102594,27,91.51,0,Month-to-month,1,0,1
C102595,44,41.0,1,One year,0,0,0
C102596,72,61.27,2,Two year,1,0,0
C102597,17,113.6,0,Month-to-month,1,1,0
C102598,46,94.75,2,Month-to-month,0,1,0
C102599,22,77.45,2,Month-to-month,0,1,0
C102600,37,87.85,3,Month-to-month,1,1,0
C102601,35,101.52,2,One year,1,0,1
C102602,68,109.57,3,Month-to-month,1,1,0
C102603,33,71.64,3,One year,1,0,0
C102604,71,68.38,0,One year,0,1,1
C102605,69,82.18,2,Month-to-month,1,1,0
C102606,33,52.91,0,One year,0,0,0
C102607,49,67.77,2,Two year,0,1,0
C102608,21,99.26,2,Month-to-month,1,0,0
C102609,17,89.08,3,Two year,1,0,0
C102610,54,112.9,1,Month-to-month,1,0,0
C102611,70,66.67,2,Two year,0,0,1
C102612,17,120.13,1,Two year,1,1,0
C102613,16,63.93,4,Month-to-month,1,0,1
C102614,71,61.22,2,Month-to-month,0,0,0
C102615,21,39.89,4,Two year,0,0,0
C102616,50,20.0,1,Two year,1,1,0
C102617,42,93.97,5,Two year,0,0,0
C102618,65,79.42,1,Month-to-month,0,1,0
C102619,68,91.82,0,Two year,0,0,0
C102620,38,75.7,0,Two year,1,0,0
C102621,67,71.79,2,Two year,0,1,0
C102622,42,85.89,2,Month-to-month,0,1,0
C102623,10,110.47,4,Month-to-month,1,0,1
C102624,51,97.39,0,One year,1,1,0
C102625,63,121.67,4,Month-to-month,0,0,0
C102626,71,92.94,1,One year,1,1,0
C102627,5,62.05,2,Month-to-month,0,0,0
C102628,37,140.63,1,Month-to-month,0,1,0
C102629,54,114.76,1,Two year,1,0,0
C102630,41,83.49,4,Month-to-month,1,1,1
C102631,9,94.46,2,Month-to-month,0,0,1
C102632,26,92.66,0,Month-to-month,1,0,0
C102633,45,49.22,4,One year,0,1,0
C102634,18,79.57,1,Month-to-month,1,1,0
C102635,67,80.92,2,Month-to-month,1,1,0
C102636,28,107.81,4,Two year,0,0,0
C102637,66,72.27,6,Month-to-month,1,0,0
C102638,23,89.4,1,Month-to-month,1,0,1
C102639,48,124.59,3,Month-to-month,0,1,0
C102640,4,83.99,1,Month-to-month,0,1,0
C102641,14,97.7,1,Month-to-month,1,1,0
C102642,12,97.69,2,Month-to-month,0,0,1
C102643,22,75.41,3,Month-to-month,0,1,0
C102644,54,81.29,3,Month-to-month,1,1,0
C102645,48,74.13,2,One year,1,0,0
C102646,10,45.59,1,Month-to-month,1,0,0
C102647,63,73.59,1,Month-to-month,1,0,0
C102648,7,55.06,1,One year,0,1,0
C102649,3,85.57,0,Month-to-month,1,1,0
C102650,46,108.73,4,Month-to-month,1,0,0
C102651,10,129.88,4,Month-to-month,1,0,1
C102652,2,66.59,1,One year,0,1,0
C102653,4,83.65,1,Month-to-month,0,1,0
C102654,13,64.86,4,Month-to-month,1,0,1
C102655,15,48.91,1,Two year,1,0,0
C102656,28,80.83,2,Month-to-month,1,1,0
C102657,10,23.9,1,One year,1,0,0
C102658,9,97.85,2,Two year,0,0,0
C102659,20,64.92,2,Month-to-month,1,0,0
C102660,34,65.68,3,Month-to-month,0,0,1
C102661,62,33.62,0,Month-to-month,1,0,0
C102662,62,50.2,1,One year,0,0,0
C102663,27,95.84,0,Month-to-month,1,1,0
C102664,7,85.95,3,Month-to-month,1,0,1
C102665,68,70.45,1,Month-to-month,0,1,1
C102666,16,81.52,0,Two year,1,0,0
C102667,30,54.96,2,One year,1,0,0
C102668,59,25.96,4,Month-to-month,1,0,0
C102669,66,100.31,3,Two year,0,1,0
C102670,17,101.04,2,Two year,1,0,0
